time_stamp, average time, incremental time, search time,fov check time, total time, percentage of readd
307.549635,0.000843,0.000070,0.000000,9071.000000,0.000741,0.000000
307.559617,0.000843,0.000066,0.000000,9073.000000,0.000751,0.000000
307.569600,0.000843,0.000048,0.000000,9075.000000,0.000727,0.000000
307.579587,0.000843,0.000081,0.000001,9075.000000,0.000698,0.000000
307.589575,0.000843,0.000061,0.000000,9080.000000,0.000606,0.000000
307.599562,0.000843,0.000096,0.000000,9082.000000,0.000971,0.000000
307.609542,0.000843,0.000057,0.000000,9086.000000,0.000675,0.000000
307.619529,0.000843,0.000052,0.000000,9089.000000,0.000637,0.000000
307.629510,0.000843,0.000103,0.000000,9090.000000,0.000838,0.000000
307.639492,0.000842,0.000026,0.000002,9089.000000,0.000575,0.000000
307.649475,0.000842,0.000074,0.000000,9089.000000,0.000772,0.000000
307.659464,0.000842,0.000052,0.000000,9092.000000,0.000661,0.000000
307.669451,0.000842,0.000061,0.000000,9094.000000,0.000807,0.000000
307.679439,0.000842,0.000067,0.000000,9094.000000,0.000726,0.000000
307.689424,0.000842,0.000062,0.000000,9097.000000,0.000726,0.000000
307.699407,0.000842,0.000095,0.000000,9100.000000,0.000902,0.000000
307.709390,0.000842,0.000056,0.000000,9112.000000,0.000673,0.000000
307.719375,0.000842,0.000067,0.000000,9115.000000,0.000892,0.000000
307.729359,0.000842,0.000068,0.000000,9119.000000,0.000774,0.000000
307.739350,0.000842,0.000030,0.000000,9122.000000,0.000596,0.000000
307.749332,0.000842,0.000076,0.000000,9123.000000,0.000800,0.000000
307.759318,0.000841,0.000044,0.000001,9125.000000,0.000609,0.000000
307.769305,0.000841,0.000064,0.000000,9119.000000,0.000659,0.000000
307.779290,0.000841,0.000059,0.000000,9122.000000,0.000762,0.000000
307.789678,0.000841,0.000042,0.000000,9129.000000,0.000725,0.000000
307.799662,0.000841,0.000065,0.000000,9129.000000,0.000772,0.000000
307.809644,0.000841,0.000043,0.000001,9133.000000,0.000601,0.000000
307.819629,0.000841,0.000075,0.000000,9133.000000,0.000854,0.000000
307.829615,0.000841,0.000051,0.000000,9140.000000,0.000647,0.000000
307.839602,0.000841,0.000040,0.000000,9140.000000,0.000626,0.000000
307.849588,0.000841,0.000083,0.000000,9141.000000,0.000823,0.000000
307.859574,0.000840,0.000031,0.000001,9132.000000,0.000590,0.000000
307.869564,0.000840,0.000073,0.000000,9132.000000,0.000719,0.000000
307.879551,0.000840,0.000052,0.000000,9124.000000,0.000923,0.000000
307.889543,0.000840,0.000195,0.000000,9125.000000,0.000850,0.000000
307.899527,0.000840,0.000062,0.000000,9126.000000,0.000888,0.000000
307.909509,0.000841,0.000039,0.000000,9127.000000,0.000996,0.000000
307.919495,0.000841,0.000090,0.000000,9130.000000,0.000837,0.000000
307.929477,0.000840,0.000042,0.000000,9139.000000,0.000600,0.000000
307.939463,0.000840,0.000044,0.000000,9135.000000,0.000631,0.000000
307.949445,0.000840,0.000102,0.000000,9137.000000,0.000849,0.000000
307.959433,0.000840,0.000029,0.000001,9130.000000,0.000601,0.000000
307.969419,0.000840,0.000094,0.000000,9130.000000,0.000919,0.000000
307.979405,0.000840,0.000043,0.000000,9125.000000,0.000741,0.000000
307.989396,0.000840,0.000078,0.000000,9127.000000,0.000763,0.000000
307.999378,0.000840,0.000034,0.000000,9130.000000,0.000630,0.000000
308.009362,0.000840,0.000051,0.000000,9130.000000,0.000666,0.000000
308.019349,0.000840,0.000063,0.000000,9130.000000,0.000741,0.000000
308.029339,0.000839,0.000041,0.000001,9133.000000,0.000561,0.000000
308.039321,0.000841,0.002408,0.000000,9555.000000,0.003171,0.044165
308.049301,0.000841,0.000053,0.000000,9549.000000,0.000749,0.000000
308.059281,0.000841,0.000033,0.000001,9549.000000,0.000546,0.000000
308.069663,0.000841,0.000063,0.000000,9549.000000,0.000737,0.000000
308.079646,0.000841,0.000054,0.000000,9550.000000,0.000802,0.000000
308.089632,0.000841,0.000090,0.000000,9550.000000,0.000981,0.000000
308.099623,0.000841,0.000044,0.000000,9553.000000,0.000798,0.000000
308.109601,0.000841,0.000072,0.000000,9554.000000,0.000913,0.000000
308.119585,0.000841,0.000102,0.000000,9554.000000,0.000977,0.000000
308.129566,0.000841,0.000054,0.000000,9547.000000,0.000735,0.000000
308.139547,0.000841,0.000113,0.000000,9546.000000,0.001115,0.000000
308.149535,0.000841,0.000059,0.000000,9549.000000,0.000781,0.000000
308.159521,0.000841,0.000078,0.000000,9553.000000,0.000918,0.000000
308.169503,0.000841,0.000085,0.000000,9553.000000,0.000928,0.000000
308.179483,0.000841,0.000036,0.000000,9559.000000,0.000738,0.000000
308.189466,0.000841,0.000122,0.000000,9559.000000,0.001084,0.000000
308.199448,0.000841,0.000067,0.000000,9562.000000,0.000846,0.000000
308.209428,0.000841,0.000085,0.000000,9561.000000,0.000885,0.000000
308.219413,0.000842,0.000475,0.000000,9154.000000,0.001279,0.001311
308.229399,0.000842,0.000061,0.000000,9154.000000,0.000737,0.000000
308.239380,0.000842,0.000102,0.000000,9157.000000,0.001038,0.000000
308.249365,0.000842,0.000046,0.000001,9167.000000,0.000637,0.000000
308.259352,0.000842,0.000105,0.000000,9171.000000,0.000946,0.000000
308.269336,0.000842,0.000083,0.000000,9166.000000,0.000938,0.000000
308.279314,0.000842,0.000058,0.000000,9159.000000,0.000848,0.000000
308.289299,0.000842,0.000116,0.000000,9160.000000,0.000888,0.000000
308.299678,0.000842,0.000066,0.000000,9167.000000,0.000843,0.000000
308.309660,0.000842,0.000094,0.000000,9172.000000,0.000870,0.000000
308.319643,0.000842,0.000086,0.000000,9179.000000,0.000755,0.000000
308.329626,0.000842,0.000074,0.000000,9182.000000,0.000860,0.000000
308.339613,0.000842,0.000118,0.000000,9184.000000,0.000936,0.000000
308.349599,0.000842,0.000051,0.000000,9188.000000,0.000654,0.000000
308.359588,0.000842,0.000134,0.000000,9190.000000,0.000992,0.000000
308.369570,0.000842,0.000073,0.000002,9202.000000,0.000726,0.000000
308.379557,0.000842,0.000073,0.000000,9202.000000,0.000822,0.000000
308.389540,0.000842,0.000103,0.000000,9202.000000,0.000927,0.000000
308.399520,0.000842,0.000060,0.000000,9212.000000,0.000826,0.000000
308.409506,0.000842,0.000118,0.000000,9214.000000,0.000898,0.000000
308.419490,0.000842,0.000086,0.000000,9226.000000,0.000779,0.000000
308.429477,0.000842,0.000099,0.000000,9236.000000,0.000891,0.000000
308.439461,0.000842,0.000100,0.000000,9243.000000,0.000956,0.000000
308.449444,0.000842,0.000057,0.000000,9255.000000,0.000711,0.000000
308.459429,0.000842,0.000119,0.000000,9249.000000,0.001203,0.000000
308.469412,0.000842,0.000069,0.000001,9250.000000,0.000682,0.000000
308.479394,0.000842,0.000128,0.000000,9252.000000,0.000951,0.000000
308.489376,0.000842,0.000105,0.000000,9255.000000,0.000964,0.000000
308.499357,0.000842,0.000086,0.000000,9268.000000,0.000784,0.000000
308.509340,0.000842,0.000126,0.000000,9265.000000,0.000900,0.000000
308.519323,0.000842,0.000102,0.000000,9284.000000,0.000830,0.000000
308.529303,0.000842,0.000116,0.000000,9282.000000,0.001044,0.000000
308.539284,0.000842,0.000113,0.000000,9285.000000,0.000846,0.000000
308.549666,0.000842,0.000106,0.000000,9309.000000,0.000862,0.000000
308.559651,0.000842,0.000127,0.000000,9318.000000,0.000921,0.000000
308.569635,0.000842,0.000074,0.000000,9332.000000,0.000755,0.000000
308.579618,0.000842,0.000142,0.000000,9334.000000,0.001103,0.000000
308.589606,0.000842,0.000115,0.000000,9333.000000,0.000913,0.000000
308.599589,0.000842,0.000078,0.000000,9342.000000,0.000818,0.000000
308.609568,0.000843,0.000269,0.000000,9341.000000,0.001107,0.000000
308.619558,0.000843,0.000059,0.000000,9316.000000,0.000836,0.000000
308.629543,0.000843,0.000105,0.000000,9317.000000,0.000868,0.000000
308.639531,0.000843,0.000157,0.000000,9314.000000,0.000957,0.000000
308.649513,0.000843,0.000083,0.000000,9337.000000,0.000916,0.000000
308.659502,0.000843,0.000186,0.000000,9346.000000,0.001164,0.000000
308.669484,0.000843,0.000062,0.000000,9363.000000,0.000796,0.000000
308.679471,0.000843,0.000171,0.000000,9369.000000,0.001108,0.000000
308.689456,0.000843,0.000131,0.000000,9390.000000,0.000971,0.000000
308.699440,0.000843,0.000080,0.000000,9391.000000,0.000912,0.000000
308.709424,0.000843,0.000267,0.000000,9387.000000,0.001057,0.000000
308.719406,0.000843,0.000063,0.000000,9377.000000,0.000799,0.000000
308.729389,0.000843,0.000122,0.000000,9376.000000,0.000889,0.000000
308.739374,0.000843,0.000133,0.000000,9385.000000,0.000797,0.000000
308.749362,0.000844,0.000094,0.000000,9403.000000,0.000940,0.000000
308.759346,0.000844,0.000160,0.000000,9404.000000,0.000992,0.000000
308.769327,0.000844,0.000093,0.000000,9441.000000,0.000840,0.000000
308.779312,0.000844,0.000253,0.000000,9446.000000,0.001074,0.000000
308.789294,0.000844,0.000236,0.000000,9484.000000,0.000964,0.000000
308.799280,0.000844,0.000163,0.000000,9501.000000,0.001088,0.000000
308.809667,0.000844,0.000150,0.000000,9374.000000,0.001109,0.000000
308.819648,0.000844,0.000065,0.000000,9400.000000,0.000774,0.000000
308.829629,0.000844,0.000227,0.000000,9404.000000,0.001068,0.000000
308.839613,0.000844,0.000092,0.000000,9452.000000,0.000980,0.000000
308.849596,0.000845,0.000088,0.000000,9466.000000,0.001115,0.000000
308.859576,0.000845,0.000210,0.000000,9470.000000,0.001054,0.000000
308.869558,0.000845,0.000091,0.000000,9519.000000,0.000966,0.000000
308.879539,0.000845,0.000214,0.000000,9527.000000,0.001091,0.000000
308.889521,0.000845,0.000081,0.000000,9547.000000,0.000798,0.000000
308.899502,0.000845,0.000149,0.000000,9556.000000,0.000935,0.000000
308.909486,0.000845,0.000106,0.000000,9580.000000,0.000793,0.000000
308.919470,0.000845,0.000101,0.000000,9584.000000,0.000979,0.000000
308.929454,0.000845,0.000226,0.000000,9588.000000,0.001076,0.000000
308.939439,0.000845,0.000081,0.000000,9620.000000,0.000865,0.000000
308.949424,0.000845,0.000071,0.000000,9624.000000,0.000645,0.000000
308.959406,0.000845,0.000400,0.000000,9630.000000,0.001279,0.000000
308.969389,0.000846,0.000097,0.000000,9641.000000,0.000904,0.000000
308.979374,0.000846,0.000980,0.000000,6692.000000,0.002120,0.000000
308.989359,0.000846,0.000084,0.000000,6752.000000,0.000827,0.000000
308.999345,0.000846,0.000083,0.000000,6636.000000,0.000702,0.000000
309.009331,0.000846,0.000187,0.000000,6641.000000,0.000938,0.000000
309.019313,0.000846,0.000144,0.000000,6680.000000,0.000877,0.000000
309.029301,0.000846,0.000176,0.000000,6687.000000,0.000912,0.000000
309.039286,0.000846,0.000091,0.000000,6719.000000,0.000842,0.000000
309.049666,0.000846,0.000135,0.000000,6726.000000,0.000823,0.000000
309.059651,0.000846,0.000149,0.000000,6753.000000,0.000898,0.000000
309.069633,0.000846,0.000104,0.000000,6777.000000,0.000899,0.000000
309.079615,0.000847,0.000301,0.000000,6786.000000,0.001162,0.000000
309.089598,0.000847,0.000092,0.000000,6826.000000,0.000886,0.000000
309.099579,0.000847,0.000193,0.000000,6833.000000,0.000993,0.000000
309.109563,0.000847,0.000260,0.000000,6850.000000,0.001071,0.000000
309.119552,0.000847,0.000136,0.000000,6847.000000,0.001141,0.000000
309.129534,0.000847,0.000110,0.000000,6863.000000,0.000841,0.000000
309.139516,0.000847,0.000097,0.000000,6872.000000,0.000769,0.000000
309.149500,0.000847,0.000167,0.000000,6871.000000,0.000935,0.000000
309.159482,0.000847,0.000071,0.000000,6902.000000,0.000730,0.000000
309.169466,0.000847,0.000118,0.000000,6914.000000,0.000898,0.000000
309.179451,0.000847,0.000136,0.000000,6921.000000,0.000880,0.000000
309.189437,0.000847,0.000074,0.000000,6950.000000,0.000756,0.000000
309.199419,0.000848,0.000306,0.000000,6952.000000,0.001383,0.000000
309.209402,0.000847,0.000090,0.000000,6972.000000,0.000779,0.000000
309.219389,0.000848,0.000141,0.000000,6989.000000,0.000970,0.000000
309.229371,0.000848,0.000132,0.000000,7008.000000,0.000876,0.000000
309.239356,0.000848,0.000099,0.000000,7015.000000,0.001043,0.000000
309.249342,0.000848,0.000129,0.000000,7031.000000,0.000894,0.000000
309.259325,0.000848,0.000079,0.000000,7045.000000,0.001231,0.000000
309.269310,0.000848,0.000147,0.000000,7058.000000,0.001095,0.000000
309.279292,0.000848,0.000132,0.000000,7060.000000,0.001060,0.000000
309.289674,0.000848,0.000082,0.000000,7067.000000,0.000917,0.000000
309.299661,0.000849,0.000176,0.000000,7072.000000,0.001076,0.000000
309.309644,0.000848,0.000071,0.000000,7090.000000,0.000792,0.000000
309.319631,0.000849,0.000124,0.000000,7093.000000,0.000962,0.000000
309.329612,0.000849,0.000094,0.000000,7104.000000,0.000997,0.000000
309.339593,0.000849,0.000108,0.000000,7116.000000,0.000950,0.000000
309.349581,0.000849,0.000099,0.000000,7118.000000,0.000831,0.000000
309.359561,0.000849,0.000063,0.000000,7140.000000,0.000874,0.000000
309.369542,0.000849,0.000118,0.000000,7144.000000,0.000987,0.000000
309.379526,0.000849,0.000075,0.000000,7152.000000,0.000746,0.000000
309.389514,0.000849,0.000077,0.000000,7160.000000,0.001026,0.000000
309.399498,0.000849,0.000206,0.000000,7162.000000,0.000993,0.000000
309.409478,0.000849,0.000064,0.000000,7192.000000,0.000683,0.000000
309.419459,0.000849,0.000177,0.000000,7085.000000,0.001230,0.000000
309.429446,0.000849,0.000089,0.000000,7097.000000,0.000979,0.000000
309.439434,0.000849,0.000102,0.000000,7104.000000,0.000982,0.000000
309.449416,0.000849,0.000140,0.000000,7111.000000,0.001031,0.000000
309.459401,0.000849,0.000063,0.000000,7122.000000,0.000774,0.000000
309.469388,0.000849,0.000095,0.000000,7124.000000,0.000961,0.000000
309.479372,0.000849,0.000093,0.000000,7125.000000,0.000800,0.000000
309.489355,0.000850,0.000084,0.000000,7128.000000,0.000954,0.000000
309.499341,0.000849,0.000072,0.000000,7137.000000,0.000763,0.000000
309.509328,0.000849,0.000061,0.000000,7145.000000,0.000682,0.000000
309.519311,0.000849,0.000120,0.000000,7148.000000,0.000861,0.000000
309.529297,0.000849,0.000053,0.000000,7167.000000,0.000836,0.000000
309.539280,0.000849,0.000097,0.000000,7169.000000,0.000860,0.000000
309.549663,0.000849,0.000070,0.000000,7173.000000,0.000726,0.000000
309.559646,0.000849,0.000075,0.000000,7179.000000,0.000741,0.000000
309.569630,0.000849,0.000091,0.000000,7184.000000,0.000790,0.000000
309.579612,0.000849,0.000055,0.000000,7185.000000,0.000878,0.000000
309.589596,0.000849,0.000078,0.000000,7186.000000,0.000856,0.000000
309.599578,0.000849,0.000053,0.000000,7187.000000,0.000692,0.000000
309.609566,0.000849,0.000070,0.000000,7187.000000,0.000713,0.000000
309.619545,0.000849,0.000066,0.000000,7191.000000,0.000831,0.000000
309.629526,0.000849,0.000036,0.000000,7195.000000,0.000635,0.000000
309.639510,0.000849,0.000094,0.000000,7196.000000,0.000819,0.000000
309.649495,0.000849,0.000078,0.000000,7199.000000,0.000809,0.000000
309.659479,0.000849,0.000070,0.000000,7200.000000,0.000778,0.000000
309.669464,0.000849,0.000054,0.000000,7202.000000,0.000745,0.000000
309.679443,0.000848,0.000045,0.000000,7204.000000,0.000636,0.000000
309.689425,0.000849,0.000098,0.000000,7206.000000,0.000908,0.000000
309.699412,0.000848,0.000041,0.000000,7212.000000,0.000620,0.000000
309.709400,0.000848,0.000062,0.000000,7216.000000,0.000745,0.000000
309.719387,0.000848,0.000049,0.000000,7224.000000,0.000721,0.000000
309.729373,0.000848,0.000047,0.000000,7225.000000,0.000639,0.000000
309.739363,0.000848,0.000102,0.000000,7226.000000,0.001063,0.000000
309.749348,0.000848,0.000041,0.000000,7223.000000,0.000619,0.000000
309.759335,0.000848,0.000072,0.000000,7223.000000,0.000738,0.000000
309.769318,0.000848,0.000062,0.000000,7224.000000,0.000844,0.000000
309.779306,0.000848,0.000077,0.000000,7229.000000,0.000773,0.000000
309.789290,0.000848,0.000075,0.000000,7238.000000,0.000779,0.000000
309.799673,0.000848,0.000055,0.000000,7241.000000,0.000730,0.000000
309.809654,0.000848,0.000069,0.000000,7241.000000,0.000793,0.000000
309.819643,0.000848,0.000045,0.000000,7246.000000,0.000681,0.000000
309.829630,0.000848,0.000042,0.000000,7247.000000,0.000685,0.000000
309.839615,0.000848,0.000066,0.000000,7248.000000,0.000779,0.000000
309.849600,0.000847,0.000045,0.000000,7251.000000,0.000664,0.000000
309.859586,0.000847,0.000078,0.000000,7251.000000,0.000763,0.000000
309.869570,0.000847,0.000037,0.000002,7254.000000,0.000607,0.000000
309.879553,0.000847,0.000111,0.000000,7254.000000,0.000929,0.000000
309.889537,0.000847,0.000048,0.000000,7263.000000,0.000674,0.000000
309.899518,0.000847,0.000055,0.000000,7264.000000,0.000735,0.000000
309.909501,0.000847,0.000078,0.000000,7266.000000,0.000844,0.000000
309.919490,0.000847,0.000071,0.000000,7270.000000,0.000713,0.000000
309.929473,0.000847,0.000099,0.000000,7273.000000,0.000886,0.000000
309.939460,0.000847,0.000052,0.000000,7283.000000,0.000683,0.000000
309.949446,0.000847,0.000089,0.000000,7283.000000,0.000776,0.000000
309.959423,0.000849,0.003474,0.000000,10054.000000,0.004243,0.288442
309.969410,0.000849,0.000041,0.000000,10058.000000,0.000706,0.000000
309.979388,0.000849,0.000103,0.000000,10058.000000,0.000928,0.000000
309.989374,0.000849,0.000057,0.000000,10073.000000,0.000695,0.000000
309.999359,0.000849,0.000090,0.000000,10073.000000,0.000871,0.000000
310.009344,0.000849,0.000073,0.000000,10080.000000,0.000917,0.000000
310.019328,0.000849,0.000051,0.000000,10086.000000,0.000727,0.000000
310.029317,0.000849,0.000142,0.000000,10088.000000,0.001201,0.000000
310.039303,0.000849,0.000075,0.000000,10101.000000,0.000753,0.000000
310.049285,0.000849,0.000074,0.000000,10105.000000,0.000781,0.000000
310.059665,0.000849,0.000068,0.000000,10110.000000,0.000774,0.000000
310.069645,0.000849,0.000071,0.000000,10117.000000,0.000768,0.000000
310.079631,0.000850,0.001933,0.000000,10545.000000,0.002783,0.040019
310.089617,0.000850,0.000053,0.000000,10550.000000,0.000711,0.000000
310.099601,0.000850,0.000095,0.000000,10552.000000,0.000893,0.000000
310.109583,0.000850,0.000086,0.000000,10559.000000,0.000845,0.000000
310.119565,0.000850,0.000078,0.000000,10563.000000,0.000909,0.000000
310.129555,0.000850,0.000102,0.000000,10569.000000,0.000890,0.000000
310.139542,0.000850,0.000054,0.000000,10582.000000,0.000711,0.000000
310.149523,0.000850,0.000102,0.000000,10582.000000,0.000875,0.000000
310.159508,0.000850,0.000057,0.000000,10588.000000,0.000729,0.000000
310.169494,0.000850,0.000076,0.000000,10593.000000,0.000790,0.000000
310.179479,0.000850,0.000100,0.000000,10598.000000,0.000839,0.000000
310.189466,0.000850,0.000070,0.000000,10605.000000,0.000776,0.000000
310.199446,0.000850,0.000653,0.000000,10641.000000,0.001669,0.003101
310.209428,0.000850,0.000070,0.000000,10657.000000,0.000814,0.000000
310.219414,0.000851,0.000134,0.000000,10653.000000,0.001277,0.000000
310.229398,0.000851,0.000119,0.000000,10659.000000,0.000898,0.000000
310.239379,0.000851,0.000097,0.000000,10678.000000,0.000938,0.000000
310.249367,0.000851,0.000124,0.000000,10678.000000,0.001175,0.000000
310.259347,0.000851,0.000078,0.000000,10696.000000,0.000799,0.000000
310.269331,0.000851,0.000122,0.000000,10699.000000,0.001321,0.000000
310.279316,0.000851,0.000111,0.000000,10712.000000,0.001026,0.000000
310.289294,0.000851,0.000085,0.000000,10723.000000,0.000927,0.000000
310.299676,0.000852,0.000126,0.000000,10728.000000,0.001117,0.000000
310.309662,0.000852,0.000085,0.000000,10742.000000,0.000857,0.000000
310.319647,0.000852,0.000136,0.000000,10747.000000,0.000988,0.000000
310.329631,0.000852,0.000117,0.000000,10756.000000,0.000926,0.000000
310.339616,0.000852,0.000111,0.000000,10764.000000,0.000861,0.000000
310.349600,0.000852,0.000147,0.000000,10765.000000,0.001180,0.000000
310.359584,0.000852,0.000097,0.000000,10785.000000,0.000825,0.000000
310.369569,0.000852,0.000111,0.000000,10790.000000,0.000844,0.000000
310.379558,0.000852,0.000149,0.000000,10800.000000,0.001173,0.000000
310.389539,0.000852,0.000178,0.000000,10809.000000,0.001281,0.000000
310.399518,0.000853,0.000184,0.000000,10824.000000,0.001338,0.000000
310.409498,0.000853,0.000081,0.000000,10834.000000,0.000863,0.000000
310.419488,0.000853,0.000146,0.000000,10833.000000,0.001117,0.000000
310.429474,0.000853,0.000117,0.000000,10848.000000,0.000953,0.000000
310.439461,0.000853,0.000190,0.000000,10856.000000,0.001451,0.000000
310.449446,0.000853,0.000133,0.000000,10857.000000,0.000959,0.000000
310.459429,0.000854,0.000101,0.000000,10875.000000,0.000912,0.000000
310.469411,0.000854,0.000112,0.000000,10880.000000,0.000885,0.000000
310.479394,0.000854,0.000125,0.000000,10890.000000,0.001012,0.000000
310.489376,0.000854,0.000109,0.000000,10910.000000,0.000906,0.000000
310.499356,0.000854,0.000111,0.000000,10923.000000,0.000868,0.000000
310.509344,0.000854,0.000119,0.000000,10941.000000,0.001127,0.000000
310.519330,0.000854,0.000141,0.000000,10939.000000,0.000912,0.000000
310.529314,0.000854,0.000096,0.000000,10941.000000,0.000913,0.000000
310.539295,0.000854,0.000144,0.000000,10945.000000,0.001133,0.000000
310.549284,0.000854,0.000108,0.000000,10958.000000,0.000937,0.000000
310.559667,0.000854,0.000124,0.000000,10965.000000,0.001094,0.000000
310.569649,0.000854,0.000132,0.000000,10959.000000,0.000934,0.000000
310.579631,0.000854,0.000151,0.000000,10975.000000,0.001013,0.000000
310.589616,0.000855,0.000111,0.000000,10981.000000,0.000945,0.000000
310.599604,0.000855,0.000119,0.000000,10983.000000,0.000878,0.000000
310.609586,0.000855,0.000108,0.000000,10996.000000,0.000897,0.000000
310.619571,0.000855,0.000101,0.000000,10999.000000,0.000889,0.000000
310.629552,0.000855,0.000101,0.000000,11002.000000,0.000936,0.000000
310.639534,0.000855,0.000140,0.000000,11007.000000,0.000873,0.000000
310.649515,0.000855,0.000146,0.000000,11025.000000,0.000956,0.000000
310.659496,0.000855,0.000184,0.000000,11028.000000,0.001438,0.000000
310.669481,0.000855,0.000123,0.000000,11036.000000,0.001007,0.000000
310.679464,0.000855,0.000094,0.000000,11037.000000,0.000863,0.000000
310.689451,0.000855,0.000112,0.000000,11036.000000,0.000863,0.000000
310.699438,0.000855,0.000131,0.000000,11046.000000,0.001052,0.000000
310.709419,0.000856,0.000143,0.000000,11063.000000,0.001146,0.000904
310.719406,0.000856,0.000107,0.000000,11070.000000,0.001059,0.000000
310.729394,0.000856,0.000138,0.000000,11073.000000,0.001285,0.000000
310.739376,0.000856,0.000078,0.000000,11078.000000,0.000847,0.000000
310.749359,0.000856,0.000136,0.000000,11081.000000,0.001295,0.000000
310.759341,0.000856,0.000137,0.000000,11089.000000,0.001216,0.000000
310.769330,0.000857,0.000127,0.000000,11093.000000,0.001147,0.000000
310.779312,0.000857,0.000192,0.000000,11100.000000,0.001402,0.000000
310.789296,0.000857,0.000104,0.000000,11100.000000,0.001020,0.000000
310.799280,0.000857,0.000142,0.000000,11106.000000,0.001243,0.000000
310.809661,0.000857,0.000091,0.000000,11115.000000,0.000992,0.000000
310.819648,0.000858,0.000115,0.000000,11122.000000,0.001079,0.000000
310.829632,0.000858,0.000166,0.000000,11125.000000,0.001198,0.000000
310.839617,0.000858,0.000132,0.000000,11132.000000,0.001079,0.000000
310.849598,0.000858,0.000108,0.000000,11137.000000,0.001196,0.000000
310.859583,0.000858,0.000119,0.000000,11140.000000,0.001087,0.000000
310.869566,0.000858,0.000119,0.000000,11146.000000,0.001128,0.000000
310.879551,0.000859,0.000156,0.000000,11151.000000,0.001391,0.000000
310.889533,0.000859,0.000103,0.000000,11154.000000,0.001099,0.000000
310.899523,0.000859,0.000136,0.000000,11160.000000,0.001269,0.000000
310.909510,0.000859,0.000105,0.000000,11168.000000,0.001024,0.000000
310.919494,0.000859,0.000137,0.000000,11175.000000,0.001224,0.000000
310.929477,0.000860,0.000106,0.000000,11181.000000,0.001061,0.000000
310.939462,0.000860,0.000158,0.000000,11190.000000,0.001244,0.000000
310.949442,0.000860,0.000097,0.000000,11201.000000,0.001006,0.000000
310.959422,0.000860,0.000116,0.000000,11204.000000,0.001133,0.000000
310.969399,0.000860,0.000111,0.000000,11212.000000,0.001109,0.000000
310.979384,0.000861,0.000178,0.000000,11218.000000,0.001384,0.000000
310.989366,0.000861,0.000136,0.000000,11231.000000,0.001282,0.000000
310.999353,0.000861,0.000132,0.000000,11235.000000,0.001336,0.000000
311.009337,0.000861,0.000109,0.000000,11246.000000,0.001035,0.000000
311.019318,0.000862,0.000144,0.000000,11254.000000,0.001325,0.000000
311.029307,0.000862,0.000161,0.000000,11259.000000,0.001358,0.000000
311.039294,0.000862,0.000135,0.000000,11274.000000,0.001356,0.000000
311.049281,0.000862,0.000150,0.000000,11274.000000,0.001215,0.000000
311.059664,0.000863,0.000130,0.000000,11281.000000,0.001259,0.000000
311.069651,0.000863,0.000097,0.000000,11286.000000,0.001095,0.000000
311.079637,0.000863,0.000232,0.000000,11291.000000,0.001708,0.000000
311.089621,0.000863,0.000114,0.000000,11317.000000,0.001148,0.000000
311.099608,0.000864,0.000151,0.000000,11320.000000,0.001437,0.000000
311.109591,0.000864,0.000131,0.000000,11328.000000,0.001176,0.000000
311.119580,0.000864,0.000131,0.000000,11326.000000,0.001302,0.000000
311.129561,0.000865,0.000129,0.000000,11332.000000,0.001270,0.000000
311.139543,0.000865,0.000125,0.000000,11336.000000,0.001349,0.000000
311.149525,0.000865,0.000153,0.000000,11337.000000,0.001379,0.000000
311.159509,0.000866,0.000196,0.000000,11348.000000,0.001575,0.000000
311.169494,0.000866,0.000089,0.000000,11353.000000,0.001043,0.000000
311.179478,0.000866,0.000208,0.000000,11353.000000,0.001536,0.000000
311.189462,0.000866,0.000106,0.000000,11371.000000,0.001199,0.000000
311.199443,0.000867,0.000182,0.000000,11371.000000,0.001525,0.000000
311.209430,0.000867,0.000138,0.000000,11392.000000,0.001194,0.000000
311.219410,0.000867,0.000124,0.000000,11401.000000,0.001212,0.000000
311.229395,0.000867,0.000145,0.000000,11406.000000,0.001280,0.000000
311.239379,0.000868,0.000118,0.000000,11414.000000,0.001198,0.000000
311.249366,0.000868,0.000146,0.000000,11414.000000,0.001325,0.000000
311.259349,0.000868,0.000124,0.000000,11422.000000,0.001263,0.000000
311.269330,0.000868,0.000100,0.000000,11425.000000,0.001086,0.000000
311.279313,0.000869,0.000186,0.000000,11422.000000,0.001352,0.000000
311.289300,0.000869,0.000092,0.000000,11425.000000,0.001010,0.000000
311.299680,0.000869,0.000249,0.000000,11429.000000,0.001781,0.000000
311.309666,0.000869,0.000123,0.000000,11448.000000,0.001180,0.000000
311.319650,0.000870,0.000122,0.000000,11455.000000,0.001194,0.000000
311.329640,0.000870,0.000173,0.000000,11456.000000,0.001435,0.000000
311.339625,0.000870,0.000094,0.000000,11469.000000,0.001106,0.000000
311.349612,0.000870,0.000145,0.000000,11473.000000,0.001205,0.000000
311.359591,0.000870,0.000107,0.000000,11488.000000,0.001056,0.000000
311.369577,0.000871,0.000122,0.000000,11488.000000,0.001218,0.000000
311.379561,0.000871,0.000136,0.000000,11501.000000,0.001360,0.000000
311.389544,0.000871,0.000061,0.000002,11510.000000,0.000786,0.000000
311.399530,0.000871,0.000167,0.000000,11510.000000,0.001358,0.000000
311.409515,0.000871,0.000106,0.000000,11516.000000,0.001132,0.000000
311.419501,0.000871,0.000123,0.000000,11519.000000,0.001209,0.000000
